"id","username","text","sentiment"
"""1054762687257808896""","stereo100xela","""#TurismoXela 1 8 periodistas de #Xela iniciaron un diplomado en ""Periodismo turístico"" apoyado por @InguatPrensa y la Universidad del Valle de Guatemala. @G100DeLeon""",0
"""1052590994422525953""","carl0scer0n","""Yo necesito que univalle proteste mañana para que salgamos a las 4 como hoy """,0
"""1072529396488118279""","UVsocioeconomia","""¡Importante en #Univalle! Documento de trabajo No. 178 de la profesora Diana Marcela Jiménez y del egresado Anderson Pino, ""La red de Citaciones del Método de Descomposición Salarial de Oaxaca: una visión desde el Análisis de Redes Sociales (ARS)"". Ver https://goo.gl/jY87f9""",0
"""1070647825992683521""","oscare26","""Soy de Univalle y la apoyo de corazón. Pero estos IMBÉCILES no merecen estar en la U. Que alguno de ellos me explique la relación entre la protesta legítima y ese vandalismo ridículo. LA DEFENSA DE UNIVALLE EN PAZ, CON ARGUMENTOS, NO ACTUANDO COMO UNA HORDA.""",1
"""1050776768460845056""","camilacometa1","""Asamblea de estudiantes Univalle """,0
"""1055507705782304769""","cicloamigos","""Gente comprometida con el Valle del Cauca y Cali en particular: @SoniadelmarG desde el @DagmaOficial Eduardo Cobo desde Cicloamigos y @RojasTrina desde Univalle. 20 años de bregas en la construcción de política pública en educación ambiental """,0
"""1070461567106498560""","EONalxc76","""NoraPetardita, no se dice los vándalos de Univalle, se dice vándalos en Univalle""",0
"""1051938345960566784""","laxiagui","""Que orgullosa me siento de mi universidad #univalle""",1
"""1055572461167755264""","aguilasdeacero1","""Estamos en este momento en la universidad del valle cubriendo el Fiura 2018 con nuestra compañera Andrea Herrera, ella como siempre dedicada a su oficio entrevistando a la banda surviving.""",0
"""1076642849658228736""","Diplomadosyoga","""Nuestra comunidad de yoghis y yoghinis en Cali, Carlitos estudiante de geografia en Univalle.""",0
"""1060686321671397376""","CaliWebCo","""Bloqueo intermitente de algunos estudiantes de Univalle en la estación del Mio de universidades. @METROCALI""",0
"""1048417471101853697""","LaUpublicatecu1","""#UniversidadDelValle #SOSUniversidadesPublicas #ResisteLaUniversidadPública #PúblicaLaRecibimosPúblicaLaDevolveremos""",0
"""1062013917952503808""","alarcon2013","""UNIVERSIDAD EL VALLE. NIDO DE COMUNISTAS, Y VÁNDALOS. . Esto son los <U+0093>estudiantes<U+0094> de la Universidad del Valle lanzando papas bombas contra la policía como forma de exigir <U+0093>recursos<U+0094> para la <U+0093>educación... https://www.facebook.com/guillermo.alarconbedoya/videos/2057164724343453/""",-1
"""1066683016603492352""","profe1rafa","""@BravissimoCity #Navidadenbravissimo patricia y marcelo Estudiaron en UNIVALLE""",0
"""1061034946112950279""","RCN980cali","""En la sede de Univalle en Meléndez, también se registran bloqueos en las vías y quema de llantas. Policía interviene. Congestión vehivular a esta hora. """,0
"""1046818943426392064""","LiderTlaxcala","""#EDUCACIÓN | El presidente del Tribunal Superior de Justicia y del Consejo de la Judicatura del Estado, Héctor Maldonado participó cómo ponente en la Universidad del Valle de Tlaxcala con el tema ""La como mecanismo adecuado de solución de controversias"". #LÍDERTlaxcala""",0
"""1052708579332026368""","JHOFEMANA1","""#univalle sede Cartago #MarchaUniversitarios #UniversidadPública""",0
"""1066682203126579201""","SandraGutti","""#NavidadenBravissimo la respuesta es la Univalle""",0
"""1058442881697021957""","_NonServium","""Compañeros, luchen y resistan. Muy bien por la Univalle en este momento. """,1
"""1054751482128617472""","Yosoycalico","""Conferencia 'Narración, Argumentación e Identidad', por Eduardo Serrano Orejuela. Invita la Asociación Colombiana de Lingüistas, Asolingua. Viernes 26 de octubre 4:00 p.m. Sala Luis Ángel Baena, Escuela de Ciencias del Lenguaje, Universidad del Valle, sede Meléndez. """,0
"""1061042338028576768""","DaniLargo","""En #Univalle en estos momentos lo hacemos responsables por cualquier circunstancia @MauriceArmitage @IvanDuque @min por favor difundir !! @matadoreltiempo @GustavoBolivar @petrogustavo""",0
"""1063083126262505472""","niwdeyen","""niwdeyen, music and more: Univalle Metal Fest https://niwdeyen.blogspot.com/2018/11/univalle-metal-fest.html?spref=tw""",0
"""1071380054091927552""","Valeroabdul","""Tengo una hoja en Univalle de 21 años, terminando ing Electrónica, yendo a las manifestaciones, SIN TIRAR PIEDRA NI HACIENDO GRAFITIS...y una que otra vez con su madre la acompañamos..""",1
"""1055830490345848833""","PostHistoriaUV","""#CaliLee Presentación del libro ""De cómo salvar el alma"" de la profesora Carolina Abadía Quintero, hoy 26 de octubre a las 3:00 p.m. en la carpa de Univalle en el marco de la Feria Internacional del Libro de Cali. https://www.facebook.com/postgradoshistoria.univalle/posts/2662934770390312""",0
"""1060675200486961154""","OTRIunivalle","""Seguimos en el #Caliconecta2018 donde empresarios y grupos de investigación de la Universidad del Valle articulan para generar lazos en bienestar y desarrollo de la ciencia, tecnología e innovación en la región. """,1
"""1068709878854750208""","Mtro_illescas","""Muchas gracias La pedacera excelente participación.... todos nos quedamos muy contentos con ustedes !!!, en Universidad Del Valle De Mexico Campus Tabasco https://www.facebook.com/572845347/posts/10157594732660348/""",0
"""1056680325600960514""","linamarcela2308","""El paro se mantiene, y éste 31 de Octubre #Univalle sale a las calles otra vez. Ven y te unes! #ElQueNoSeDisfraceNoQuiereALaU https://www.facebook.com/1661462532/posts/10211256973934421/""",0
"""1048367598545641475""","missmargheritaa","""Más fácil organizar mil micos que a la gente de Univalle """,-1
"""1050213608171425792""","borrero_clara","""Todo lo que soy se lo debo a la universidad pública. Mis papás estudiaron en la UNAL y se jubilaron en UNIVALLE después de formar cientos de profesionales. Yo estudié en UNIVALLE y alli me hice profesionalmente. Marché para defender el derecho de todos a tener la mejor formación. """,1
"""1073591143512850432""","opineros","""100 LÍDERES DEL VALLE DEL CAUCA Reconocimiento a una labor orientada a la educación de las nuevas generaciones de Oftalmólogos y al cuidado de la salud visual de los pacientes #oscarpinerosmd #clinicaofta #univalle """,1
"""1067870796465532928""","JorgeOvalleB","""Delegación de #Univalle en Bogotá. A esta hora se encuentran las marchas de la Pedagógica y de la Universidad Nacional.""",0
"""1076725204376842240""","Danisandovalp","""Duque dice ""que todos puedan donar a las públicas a través de impo. renta"" y le dicen ""no son limosnas lo que se necesita"". Luego sale ""Universidad de los Andes [expande el programa Quiero Estudiar para el Pacífico] recoge donaciones"" y dicen ""¿Por qué no le dan eso a Univalle?"" """,0
"""1063493171433414656""","carlosan1927","""Universidad del Valle anuncia suspensión de actividades https://www.eltiempo.com/colombia/cali/suspension-de-actividades-en-universidad-del-valle-293930 Estudien vagos""",-1
"""1062895371515506689""","angelitabang","""Cerrada la Universidad del Valle, Cali, Por la tomas por la fuerza de edificios y bienes públicos del campus y por los reiterados hechos de violencia que se han estado produciendo """,-1
"""1066677887556669441""","SaludPublicaUV","""#DíaInternacionaldelaEliminacióndelaViolenciacontralaMujer La violencia contra mujeres y niñas es una de las violaciones de los derechos humanos más extendidas, persistentes y devastadoras del mundo actual. Información en: https://goo.gl/2jvzKq @Univalle_FSalud @UnivalleCol""",0
"""1050063797703073792""","carjavi72","""Jajaja imagen súper acorde desde la Facultad de Artes de la Univalle... """,0
"""1054765714027016192""","elpaiscali","""Docentes de Fecode y Sutev y los estudiantes de la Universidad del Valle se congregan en diferentes puntos de la ciudad para dar marchar por la educación pública. Ambas marchas se encontrarán en el Centro de la ciudad para realizar un acto simbólico, el paro será de 24 horas. """,0
"""1050023707278761987""","radiosupercali","""#AEstaHora Estudiantes de la Universidad del Valle se preparan para salir a marchar. #marchaporlau #SOSUniversidadesPublicas""",0
"""1070395335695065088""","ospina_and","""Ya empieza a ser tendencia mi amada Univalle, gracias por tanto.""",1
"""1060870614951620613""","GeralSnaker","""Pero cuando van a presentar a un profesor lo primero que mencionan es que es egresado de Univalle. Entonces no le veo coherencia.""",1
"""1054083192586727425""","InstCISALVA","""Actividad lúdico-recreativa en el Acuaparque de la Caña, con los grupos ""Los Chorros"", ""H2"" y ""El Hueco"" de la Comuna 14, como estrategia de acompañamiento en componentes deportivo y artístico. #Cali #Univalle """,0
"""1051687912952291329""","rata_charlatana","""Y este pedazo de tonta salio de Univalle.""",-1
"""1052574696103796736""","atleta007","""""Papas Bomba"" Vs gases lacrimógenos...sur de Cali, predios de Univalle. """,-1
"""1052580646919528453""","Lauavr","""UNIVALLE tendencia número 1 son más las críticas negativas que las positivas y si muchas cosas se salieron de control pero recuerdo el dicho de si a las buenas no se pudo a las malas si.....""",-1
"""1070435797818585088""","Linedwell_Rainr","""Cuando los estudiantes protestan llenan este twitter de tendencias para que la gente vea, lo que pasó en univalle nadie se hace responsable, quiero creer que alguien intenta hacerles mala propaganda....no seria raro, pero podria estar mal""",1
"""1050092764296372224""","FutbolSubverso","""Barristas e hinchas de América y Deportivo Cali marchando por las calles de Cali en defensa de la educación pública. La educación pública no se vende, se defiende!!! #Cali #Educación #Marcha #BRS #FRV #educaciónpública #Univalle #Fútbol #CulturaPopular #CulturaFutbolera .""",1
"""1053716603278368768""","KevinWilliamsFx","""El pasado domingo 7 de octubre, asistí a una reunión como apoyo a la organización de trabajos de Tesis y Titulación de alumnos de la Universidad del Valle de Puebla, con motivo de asesoría para la vinculación en... https://www.facebook.com/409516292393942/posts/2193063864039167/""",0
"""1062563237063991297""","AileenGonzalezR","""Univalle, Arte dramático""",0
"""1070678743876861952""","emersonsinister","""UNIVALLE. https://www.facebook.com/100001940620800/posts/2374867052587959/""",0
"""1075461061891903488""","noticieronvc","""Taller sobre nuevo sistema de innovación agropecuaria en Univalle Cartago: http://youtu.be/btpKu2C6FzE?a vía @YouTube""",0
"""1061292107036573696""","SintraunicolUV","""Así quedo la reja de la Universidad del Valle después de que el ESMAD arremetiera contra ella para abrirle paso a los agentes que ingresaron alrededor de 50 m al interior del Campus . Ya todo está bajo control """,0
"""1060912970941767680""","minalectura","""jajaja hay que respetar... Univalle, UN y UdeA, entre otras públicas, logran patentes increíbles casi que cada año y eso que sin financiación estatal. Si estamos marchando es porque ya no aguantamos más, no tenemos nada. Nos ha tocado con las uñas y los dedos""",1
"""1063371904759881728""","geopoliting","""#Suspensión de #actividades #sigue en Universidad del Valle https://geopoliting.com/MwUI""",-1
"""1073580622566821888""","julietacomunica","""Si quieres disfrutar de una radio bien hecha, escucha Escalera al Cielo, Rock & Pop, por 105.3 FM, http://emisora.univalle.edu.co y en la App Univalle Estéreo, 9:30 a 11:30 a. m ¡Bienvenidos a la Nueva Cultura de Radio con el Viernes Retro! """,0
"""1048035815891390464""","Ricardo_0621","""Univalle a paro. Guarden este tweet.""",0
"""1048701279722192897""","bearlesss","""El unirock es una de las mil razones por las cuales no volví a univalle, pero la programación de fiura 2018 la rompió. Necesito acompañante inmediato.""",1
"""1077265805451190273""","paoloand","""la ignorancia no tiene limite, jajaja quién dice que la u de los andes es buena? las mejores del pais son la nacional de bogota, Univalle y la de antioquia, luego si están andes y javeriana bogota""",1
"""1050160827830030337""","Dariozic","""Universidad pública #LaEsperanzaEsLaEducacion #SOSUniversidadPublica #LaEducacionEsLaEsperanza #MarchaPorLaEducacion #LaEducacionEsDeTodos #10DeOctubrePorlaEducacion #Univalle #Cali""",0
"""1061263687724490752""","andrescas92","""Leí como 4 veces y en ningún lado vi que mencionara a Cali o dijeran que es de Cali, o d e la UNIVALLE, solamente dice que esos son los capuchos que arman las bombas a e inician las peleas en protestas contra el SMAd""",1
"""1050083291179692033""","Alcadima","""Mi UNIVALLE, te amo """,1
"""1047945088624721920""","MAJCC_Univalle","""Listo nuestro Boletín 37 Con información sobre el Valle del Cauca Prehispánico Cultura Yotoco-Malagana y nuestras piezas arqueológicas de los meses de septiembre y octubre #MuseoyComunidad #MiMuseo #LoQuePasaEnUv""",0
"""1072864624763006976""","MrCorviche","""Árbol de universidad del Valle https://www.facebook.com/1291575210/posts/10217582463535378/""",0
"""1052563298993008641""","JorgeBuitragoT","""El eterno error de algunos estudiantes de Univalle que creen que con vandalismo van a lograr algo. Gran parte de los ciudadanos nunca han apoyado sus ""luchas"" precisamente por actos como estos que las deslegitiman. https://twitter.com/EnterateCali/status/1052533693473017856""",-1
"""1052622558606983168""","cafeche2007","""#hoyen90 ese poco de delincuentes q.aptovechan una manifestación pacífica afectan por eso no tiene credibilidad además vean la delincuencia q hay dentro de la univalle venta de droga y consumo eso no di en los http://de.la protesta""",-1
"""1065633107712372738""","MagaraJaramillo","""Ayer unos policías del cai de Ciudad Jardín, a dos muchachos con los que iba y a mi nos confundieron con estudiantes de la UniValle y nos llamaron ""guerrilleros"" por el sólo hecho de estar grabando la zona verde de ese sector y pues en el vídeo salió una parte de la estación.""",0
"""1072758464001265665""","juandirestrepo2","""I added a video to a @YouTube playlist http://youtu.be/gNWeX_HUzP4?a TROPEL UNIVALLE ABRIL13-10 UNETE""",0
"""1066022829991313408""","JCardenasFlaco","""Las actividades de hoy en Univalle Cali, en sus tiempos, en sus gustos caiga a algunas de las actividades del Paro, esperamos su apoyo no solo en las redes sociales""",0
"""1057257402632941568""","Loseyourself_03","""Es crucial que nos acompañen este 31 de octubre a la gran movilización. El gobierno tiene que ver que los estudiantes y profesores seguimos en pie de lucha a pesar de esos acuerdos. ¡4 p. m. DESDE UNIVALLE MELÉNDEZ! ¡Te esperamos!""",0
"""1063461553972887552""","ColombiaDecano","""Pues no se exactamente como sea en las otras universidades públicas, pero dentro de la protesta de univalle también se hace hacia el rector, debido a malos manejos de recursos y aparente corrupción""",-1
"""1048272459273854977""","MPollitoZine","""Todos listos para la semana de la poesía en Univalle del 9 AL 12 de octubre de 2018. Estaremos con nuestro fanzine el día martes 9 de octubre realizando nuestra segunda tertulia fanzinera en la biblioteca Mario Carvajal - Sala Mutis. de 6 a 8 pm... https://www.facebook.com/LauBoo3/posts/10157860131619972""",0
"""1052702662398005248""","_fransua","""Nutrida participación de estudiantes de la Univalle en la marcha de las antorchas en #Calico""",0
"""1057955480474140672""","UnLoVeIsH","""Colgaron un muerto afuera de la Universidad del valle pero de mentiras Que feo Ojalá no lo vuelvan viral""",-1
"""1057699893962334209""","Indice7","""Puebla, Pue.- Derivado de una llamada de auxilio, elementos del Grupo Especial Antiexplosivos (Potasio) perteneciente a la Secretaría de Seguridad Pública (SSP), acudieron a la Universidad del Valle de México, ubicada en el municipio de San Andrés... http://indice7.com/?p=218779""",0
"""1070485574614695938""","periodicoestado","""Dos policías heridos y daños al alumbrado navideño en protestas de Univalle via @elPaiscali http://www.elpais.com.co/cali/dos-policias-heridos-y-danos-al-alumbrado-navideno-en-protestas-de-univalle.html""",-1
"""1065063789035442177""","leiidyGm","""¡Audición este viernes en Univalle sede San Fernando! Todos están invitados https://www.facebook.com/leidy.guerrero.3154/videos/10212799277968880/""",0
"""1053404607202889733""","UVsocioeconomia","""!#PosgradoUV en #Univalle! #MaestríaUV en #Sociología, un programa de alta calidad académica con Calificación AAA en el Ranking Post - Sapiens 2017-1 como uno de los mejores posgrados en Colombia. Inscripciones hasta el 15 de noviembre. Info admisiones: https://goo.gl/KQQUY7""",1
"""1052552830484135937""","ataraxia1993","""Los Lamentables dirigentes políticos de nuestra ciudad no comprenden, dado su nivel económico de dudosa proveniencia, el valor de la Universidad Pública. Ver a un estudiante de javeriana, icesi, USACA, en maestría en Univalle es gracioso, no tienen ese nivel que da la U pública. """,0
"""1062813259202510848""","Alex_Cruz0326","""Grande Universidad del Valle.""",1
"""1056320023877296128""","RtCali","""RT SaraIBolanos: Un éxito total la primera reunión de Padres/Madres de Familia de la Universidad del Valle en donde se les explicó las causas de la crisis universitaria. La banda sinfónica de la Universidad les rindió un homenaje. Juntos defendiendo la educación como derec<U+0085>""",0
"""1050144254067138560""","fecode","""Estudiantes de la Universidad del Valle y las universidades privadas del departamento se movilizaron en defensa de la Educación Pública Superior en Cali. Los maestros apoyaron con firmeza""",1
"""1066682149825388545""","olgajoyamedina","""#Navidadenbravissimo Patricia estudió en Univalle""",0
"""1070444512793776128""","pedromafla","""Paso ancho univalle cali""",0
"""1070771534636220419""","ricardorincon2","""Muy preocupante que un candidato a la alcaldía de Cali @PrensaJIOspina @JovenPodemos no rechace actos vandálicos en UNIVALLE, por que será?? #nomasOspina vos qué opinas @huttes @elmonitosanchez @Elcivico_clo @camilochara @gymebg""",0
"""1059115754245763073""","JCardenasFlaco","""Mañana a las 11am, Frijolada en Univalle Meléndez https://www.facebook.com/j.cardenas.coes/posts/2202073009803772""",0
"""1049462265697701890""","lncognito","""¡Atención Cali! Prográmese para la marcha de este miércoles 10, la ciudadanía se moviliza en defensa de la educación pública superior. Recorrido de la marcha que sale de Univalle: """,0
"""1048305138480439297""","MariaDelMarZap3","""#SOSUNIVERSIDADPUBLICA #UNIVALLE #EDUCACIÓN""",0
"""1060009697246371840""","zulia_caamano","""Sesión 3: Seminario Espectroscopia Mössbauer, Prof. Germán Pérez, Univalle. """,0
"""1063437283682996224""","prepauvs","""Aprovecha los descuentos del Buen Fin UNIVAS 2018. Recuerda 15, 16, 17 y 20 de Noviembre. Hay Buen Fin para todos!, en Universidad Del Valle de Santiago https://www.facebook.com/PrepaValledeSantiago/posts/1059743837512935""",0
"""1052718393286057985""","RcnTulua1170","""#EnVideo Cerca de 800 jóvenes universitarios de la #Univalle y el #Sena, se dieron cita en la tarde de hoy para recorrer las principales vías de #Tuluá. A esta hora se concentran los estudiantes en la Plaza Boyacá. https://www.facebook.com/RcnLaRadioTulua1170Am/videos/690724874642204/""",0
"""1072540561234673664""","JcChambo","""Así es mi verdadera UNIVALLE https://www.elpais.com.co/cali/realizan-acto-de-desagravio-en-univalle-tras-recientes-protestas-con-vandalismo.html https://www.elpais.com.co/cali/realizan-acto-de-desagravio-en-univalle-tras-recientes-protestas-con-vandalismo.html""",1
"""1065396583615930369""","Uneesuq","""Nuestros caminantes de la Univalle, Unicauca y Nacional llegan a la Uniquindío para retomar la caminata a Bogotá mañana en horas de la mañana. #APararParaAvanzar #UNEES #ElParoSeMantiene #ParoEstudiantil""",0
"""1070844925741285378""","MovilidadCali","""Se presenta de la Cl 13 con Cr 85 sentido S-N debido a la marcha que dará el retorno y continuará por la Cl 13 hacia al sur hasta la entrada de la Universidad del Valle #MovilidadCali <U+0096> at Multicentro""",0
"""1064576538845347841""","Brian_Hz","""Esta es una muestra artística de unos compañeros de la Univalle mostrándonos su apoyo en este video y en su lírica. #VenYTeUNEES #ElParoSeMantiene https://youtu.be/0C-6JyH8v8A https://youtu.be/0C-6JyH8v8A""",0
"""1070163362842062849""","ricardorincon2","""No leen creen ciegamente lo que les dice el adefesio por eso están como están lean y ilustrense y dejen de soñar con puestos que está vez no se dará!! Qué vaina ni con documentos en manos reaccionan, deberían tomar ejemplo de los jóvenes de Univalle que no comen entero!!""",1
"""1072969002648002560""","admonunivalle","""#ComunidadUV El Grupo de Investigación Humanismo y Gestión de la Facultad de Ciencias de la Administración de la Universidad del Valle invita a consultar su boletín informativo: https://goo.gl/GXe72p""",0
"""1062921885434839040""","BluRadioCo","""#TopBLU Estudiantes se tomaron la sede administrativa de la Universidad del Valle http://bit.ly/2K4PG6r""",0
"""1050723846427463681""","anestesiauv","""2do Curso de ultrasonido en el paciente critico y perioperatorio. Participación de Anestesiologos, Emergenciologos, Intensivistas, Cirujanos Generales, Cirujanos Pediatrias, Internistas. Universidad del Valle - SARVAC""",0
"""1052353973653520384""","emmanuelb_98","""La UNAL, UdeA y Univalle son las 3 mejores universidades colombianas aún estando desfinanciadas. Pd: la UNAL y UdeA están entre las mejores latinoamericanas.""",1
"""1070714378520064002""","kuijii","""I'm at Universidad Del Valle De Cuernavaca in Cuernavaca, Morelos https://www.swarmapp.com/c/7phpdDum00a""",0
"""1060256807011188736""","tripbrooklyn","""bueno a la asamblea de univalle, porque este paro no se sostiene solo.""",0
"""1049304404707487744""","manuels3490","""evitemos que gane un Uribista de Cali voten por Diana Marcela gonzales evitemos que un uribista gane voten por Diana marcela gonzales ojo ese andrew stuart es un Uribista y de Univalle quee verguenza. https://heroes-forte.dolex.com.co/Home/Gallery @petrogustavo @GustavoBolivar @DanielSamperO""",0
"""1070488378242674689""","eraso_james","""La Asociación deportivo Cali se solidariza , con la alcaldía por los hechos violentos que se presentan a esta hora en las afueras de la Univalle, quedó deja como saldo la destrucción de los adornos utilizados para el alumbrado de la ciudad !! #JUNTOALCALIXSIEMPRE""",-1
"""1052568469017907201""","radiosupercali","""#Manifestación #Univalle participantes encapuchados lanzan papas bomba a miembros de #ESMAD #AsíNo @MovilidadCali""",0
"""1064168337545076742""","harrympl","""Señor. Esto fue lo que el ESMAD disparo el día de una protesta en la Universidad del Valle.""",0
"""1070406865467662339""","TendenciaCol",""" Trending Topic Colombia 05/12/18 14:00 pm 1. IVA del 19% 2. #ElFocoEsOdebrecht 3. #ValientesRCN 4. Alejandro Lyons 5. Univalle 6. #RodolfoHernandezEnLaW 7. #WOLMED 8. Comisión de Acusación 9. #EnseñaEnElSENA 10. Yasiris @TendenciasColo1""",0
"""1058407638176817153""","L_VelasquezP","""Hoy es viernes de papas bombas patrocinado por univalle """,-1
"""1048373198604193792""","missmargheritaa","""humanidades es la Antioquia de Univalle lit""",0
"""1070435795062919181""","danielq2019","""En este momento hay unos desaptados quemando y destruyendo los adornos navideños que todos pagamos a la altura de la calle 13 con cra 100 (Univalle). Pero así y todo piden plata para educación. El chiste se cuenta solo...""",0
"""1065664263702876160""","TaxisLibres4","""#AtenciónCali Estudiantes de Univalle y personal del Hospital Universitario bloquean la Cll 5 en el cruce del HUV. Gran congestión!!! Tomar rutas alternas Rt: @juanfotosadn""",0
"""1073282499122319360""","juandirestrepo2","""I added a video to a @YouTube playlist http://youtu.be/bXos64aRPMY?a The Best Capucho Ever Univalle""",0
"""1054748968817774592""","julietacomunica","""Bienvenidos a la Nueva Cultura De Radio, Escalera al cielo, Rock & Pop, por 105.3 FM, http://emisora.univalle.edu.co y en la App Univalle Estereo, 9:30 a 11:30 a. m """,0
"""1056963718951649286""","CaliFeriaLibro","""En nombre de la Secretaría de Cultura Municipal, su Red de Bibliotecas Públicas, la Universidad del Valle y la Fundación Spiwak, organizadores de la Feria Internacional del Libro de Cali 2018, agradecemos a todas las instituciones que lo hacen posible Apoya @mincultura""",0
"""1070440322159788033""","PaulaUniverse","""Que P U T A S logran quemando nuestras calles? #Cali #Univalle""",-1
"""1068542133466996741""","admonunivalle","""#ComunidadUV Participa, entérate y promueve una ""Univalle Saludable y Libre de Humo""¡te esperamos este sábado 1 de diciembre en las entradas de la sede San Fernando de 6:30 a.m. a 9:00 a.m! ¡Ven y haz parte del cambio! """,0
"""1047828527805075456""","UVsocioeconomia","""¡#EnBreve en #Univalle! Te esperamos en el Primer Encuentro Nacional ""Las políticas de #Género en las instituciones de educación superior"". Revisa la programación en: https://goo.gl/iKLcu7 ¡Anímate y no te pierdas este #EventoUV""",0
"""1066682227248046080""","HeidyCardonaRin","""@BravissimoCity La Universidad del Valle""",0
"""1049016049985892352""","unpalmiraenmovi","""Total rechazo a este tipo de situaciones. ¡Univalle no esta sola!, estamos unidos , estamos construyendo país. #SOSUniversidadesPublicas #SOSeducacionsuperior #SosEducaciónPública""",1
"""1064607108656766976""","UVsocioeconomia","""¡Recuerda inscripciones abiertas a #PosgradoUV! #MaestríaUV en Relaciones Eurolatinoamericanas, un programa interdisciplinario en cooperación con @admonunivalle y @HumaComunicaUV. Revisa la info de inscripciones: https://goo.gl/2WqWi7 ¡Alta calidad académica en #Univalle! """,1
"""1053677524608266241""","CoyoacanInfo","""¿Tus hijos van a entrar a la #Universidad? Les encantará vivir tan cerca de su escuela Universidad del Valle de México UVM Campus Sur Universidad Autónoma Metropolitana Unidad Xochimilco Universidad ICEL Campus Tlalpan #VentanasCoyoacán""",0
"""1052538775346323456""","vivalasnoticias","""Bloqueos en la Pasoancho por protesta de los estudiantes de la Universidad del Valle https://ift.tt/2PDkvBj""",-1
"""1073257113739251716""","UVsocioeconomia","""¡Recordando en #Univalle! Jornada a.m. del Foro: ¿Para dónde va el Pacífico Colombia? realizado el pasado 29 de noviembre en el Aud. Ives Chatain de @Univalle_FSalud. Ver transmisión: https://goo.gl/aUMdhn""",0
"""1060727849408233472""","tivenvidal","""@METROCALI yo entiendo que por la protesta de univalle hubieran retrasos, pero hace más de 1 hora despejaron y la A13A no se ve por ningún lado que pasa con el servicio que ha decaído más de lo normal es increíble que sean esperas de más de 40 minutos por una ruta""",0
"""1063461100539322373""","AitBolivia","""En instalaciones de la ARIT Chuquisaca, el día de ayer se desarrolló un taller de capacitación sobre procedimientos de impugnación tributaria dirigido a estudiantes de tercer año de la Carrera de Derecho de UNIVALLE Sucre. #AIT #JusticiaTributaria""",0
"""1070485474123374598""","NoticiasRCN","""Dos policías heridos y daños materiales es el saldo que dejan los disturbios protagonizados esta tarde por encapuchados en la Universidad del Valle, en el sur de Cali http://noticiasrcn.com""",-1
"""1058026555367219200""","upublicaresiste","""#AsambleaUnivalle #UnivalleEnParo En este momento los estudiantes de la Universidad del Valle, nos tomamos la iglesia La Ermita. En defensa de la U. Pública y exigiendo al gobierno las garantías de... https://www.facebook.com/399285563565010/posts/1121133731380186/""",0
"""1072882152948158464""","fjpeced19","""La UN, la Univalle, la Uniantioquia y la UIS son excepcionales. Pero aún así, el Estado no debería hacerse cargo de ello. Hay mejores maneras de abordar el tema de la educación en Colombia.""",0
"""1058413434293968896""","Vandalica_Nicaa","""JONATHAN MORAZÁN!!!! Estudiante de la Universidad del Valle. PRESENTÉ, PRESENTÉ, PRESENTÉ!!!!! #ProhibidoOlvidar #SOSNicaragua #GritoPorNicaragua #2denoviembre #DiaDeLosDifuntos #""",0
"""1073583740541112321""","HenrubioRubio","""Jonny Silva en Univalle, adiciónalo""",0
"""1053640240764805123""","Daniela3365473","""La univalle tiene prueba de admisión en la facultad de artes""",0
"""1064564623012175872""","megalomaniaco76","""Al pie de un árbol de la univalle frente al edificio del edificio de administración, 8 de la noche mientras veíamos pasar la gente que salia de clases, viva la U.""",0
"""1058227048735371264""","librosyciudad","""Univalle + Plan Municipal De Lectura y Escritura + Libréate = #CiudadLectora""",0
"""1066682323868033024""","MariaJulianaR16","""@BravissimoCity Patricia estudió en universidad Pública. Universidad Del Valle.""",0
"""1052604597599199233""","informativomega","""DUQUE VOLVIÓ A SORPRENDER CON ESTA N0TICIA https://youtu.be/u6AxeW7yZTE vía @YouTube Melania Trump #ColombiaSuperaPobreza #CorteNoAlAborto #FelizMiércoles Johan Mojica Canadá Crimea univalle #PlenariaCM Mario Montoya #petro #duque #uribe #colombia""",0
"""1070394302394716160""","JorgeOvalleB","""Disturbios en #Univalle. Seguimos en Paro Nacional https://www.facebook.com/JorgeOvalle23/videos/825751654422579/""",0
"""1065039052964052994""","djjaviervilla","""La pasamos super en el programa Sin Límites de Univalle Tv. https://www.facebook.com/djjaviervilla/videos/10161086990150188/""",0
"""1047962699014004736""","victalsaa","""Univalle espera que Nación avale recursos para la educación superior https://m.eltiempo.com/colombia/cali/la-univalle-espera-que-nacion-avale-recursos-276264""",0
"""1068612356341669888""","YessFlr","""Ayuda! Alguien sabe de personas que estén vendiendo invitaciones para el grado en Univalle sede Cali? de ser así me puede avisar por interno""",0
"""1070429876086288396""","HSBnoticias","""Así vándalos en la #Univalle destruyeron alumbrado navideño [VIDEO] http://hsbnoticias.co/486270?rs=2087495954""",-1
"""1046716983943843840""","thedevil_49","""Suele pasarme MUCHO. Y es peor cuando te dicen : ""mk eras vos dn univalle tenias LA MIDMA CAMISA DE CUADROS""""",0
"""1055838708254076929""","kuijii","""I'm at Universidad Del Valle De Cuernavaca in Cuernavaca, Morelos https://www.swarmapp.com/c/bnVYuo1c4eF""",0
"""1049985493209935872""","Donjuanladino","""""Univalle siempre mela, nunca inmela"" #LaEsperanzaEsLaEducación #10DeOctubrePorLaEducación""",1
