username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Juan_Campos2;2018-12-07 18:26;0;0;"Con todo respeto a ustedes como estudiante de Univalle, no comparto amenazas de ningún tipo, como tampoco el oportunismo de su organización que no representa a nadie y es rechazada en todas las IES del país #acreesnomerepresenta #unees";;;#acreesnomerepresenta #unees;"1071108803645636609";https://twitter.com/Juan_Campos2/status/1071108803645636609
SaraAbril_G;2018-12-07 18:17;5;3;"Un gran abrazo y todo el respaldo a @SaraIBolanos , quien desde la representación al CSU de la UniValle se ha puesto siempre al servicio de la exigencia de la educación como derecho. Rechazo la violencia y las intimidaciones contra ella. ¡Fuerza, Saris! ";;@SaraIBolanos;;"1071106401462878208";https://twitter.com/SaraAbril_G/status/1071106401462878208
oscar_concha;2018-12-07 18:14;0;0;"El cáncer de Univalle via @elPaiscali http://www.elpais.com.co/opinion/columnistas/diego-martinez-lloreda/el-cancer-de-univalle.html?utm_source=elpais-newsletter Entre todos tenemos que ser parte de la quimioterapia para curar a @UnivalleCol";;@elpaiscali @UnivalleCol;;"1071105584538247169";https://twitter.com/oscar_concha/status/1071105584538247169
HooverBaquero;2018-12-07 17:36;0;0;"Si de verdad la estudiante tiene amenazas, existe la @FiscaliaCol para que haga lo respectivo. Espero que ustedes sepan de la situación de Univalle, y no hablen por hablar.";;@FiscaliaCol;;"1071096221488566272";https://twitter.com/HooverBaquero/status/1071096221488566272
wilsonariasc;2018-12-07 17:12;22;27;"Rechazo amenazas a @SaraIBolanos y a cualquier estudiante de Univalle, cualquiera que sea su procedencia. ";;@SaraIBolanos;;"1071090103647391744";https://twitter.com/wilsonariasc/status/1071090103647391744
elpaiscali;2018-12-07 16:22;3;6;"#Columnadeopinion El cáncer de Univalle por Diego Martínez Lloreda @dimartillo https://buff.ly/2L2xESP";;@dimartillo;#Columnadeopinion;"1071077430402654211";https://twitter.com/elpaiscali/status/1071077430402654211
Jorge6501a;2018-12-07 16:15;1;0;"Colombianos D Bien no dejamos Manipular a Nuestros Hijos por Izquierda Socialista y su Sindicato @fecode q poco le Importa el Estudiando y solo busca sus Beneficios como pagar con Nuestros Impuestos Sus Maestrías en el Exterior,Cali Vándalos UniValle Destruyeron Alumbrado Navideñ ";;@fecode;;"1071075769479241730";https://twitter.com/Jorge6501a/status/1071075769479241730
salivadegato;2018-12-07 16:12;0;1;"la navidá está cancelada muchas gracias amigos de univalle &lt;3 ";;;;"1071075014827536384";https://twitter.com/salivadegato/status/1071075014827536384
jjmoralestv;2018-12-07 15:11;0;0;"Llego Diciembre con poca alegría, pero si con muchas detonaciones y bombas contra el estado que pretende bajar los recursos para la educación... UNIVALLE COMBATIVA Y DESTRUCTIVA ACAB Colombia https://www.facebook.com/jjmoralestv/posts/1624109124402136";;;;"1071059702811906048";https://twitter.com/jjmoralestv/status/1071059702811906048
aguilasdeacero1;2018-12-07 15:06;0;0;"La banda Therrorder de Bogota ya esta lista para tocar hoy viernes 7 de diciembre en el Univalle Metal Fest 5, saludo e invitacion de Therrorder https://www.facebook.com/programaaguilasdeacero/videos/288905065090754/";;;;"1071058482810535938";https://twitter.com/aguilasdeacero1/status/1071058482810535938
AngieQuevedo;2018-12-07 15:05;2;1;"Solidaridad total con @SaraIBolanos, dirigente estudiantil de la #Univalle. Está demostrado que sólo con el debate de las ideas y el correcto trámite de las diferencias se puede derrotar la política de Duque. ";;@SaraIBolanos;#Univalle;"1071058224680525824";https://twitter.com/AngieQuevedo/status/1071058224680525824
DeibyHenao1;2018-12-07 15:01;0;1;"Y ese de donde salio? las unicas bombas que veremos en cali son las que tiran en univalle";;;;"1071057033770745857";https://twitter.com/DeibyHenao1/status/1071057033770745857
aguilasdeacero1;2018-12-07 14:54;0;0;"La banda Terram de Popayan ya esta lista para toca hoy viernes 7 de diciembre en el Univalle Metal Fest 5, saludo e invitacion de Terram. https://www.facebook.com/programaaguilasdeacero/videos/270900853574993/";;;;"1071055347425652736";https://twitter.com/aguilasdeacero1/status/1071055347425652736
aguilasdeacero1;2018-12-07 14:34;0;0;"Así vamos.... Festival Internacional Univalle Metal Fest 5 - 2018 El Festival de Metal del sur occidente colombiano Puertas abiertas 2 pm Entrada cll 16 diagonal a Jardin Plaza Valor entrada... https://www.facebook.com/programaaguilasdeacero/posts/1157549774411191";;;;"1071050383454298113";https://twitter.com/aguilasdeacero1/status/1071050383454298113
julietacomunica;2018-12-07 14:18;0;1;"¡Bienvenidos al Viernes Retro!, con Escalera al Cielo, Rock & Pop,por 105.3 FM, http://emisora.univalle.edu.co y en la App Univalle Estéreo, 9:30 a 11:30 a. m Esta es la Nueva Cultura de Radio. ";;;;"1071046376111394821";https://twitter.com/julietacomunica/status/1071046376111394821
Univalle_FSalud;2018-12-07 14:09;0;0;"#Prográmate Hoy, 7 de diciembre a partir de las 3:00 pm se realizará la Sesión de Póster de la Escuela de Salud Pública, donde se presentarán los Proyectos de Investigación de los estudiantes de las maestrías. Estas exposiciones se harán en el tercer y cuarto piso de la Escuela ";;;#Progr;"1071043924628770816";https://twitter.com/Univalle_FSalud/status/1071043924628770816
UVsocioeconomia;2018-12-07 13:36;1;3;"¡#EnBreve en #Univalle! Charla "Los orígenes de la sociología profesional en Colombia: la Facultad de Sociología de la Universidad Nacional (1959-1970)". #EventoUnivalle en el marco conmemorativo del Día del #Sociólogo en Colombia (10 de diciembre). Info https://goo.gl/pN9wvL";;;#EnBreve #Univalle #EventoUnivalle #Soci;"1071035665662599169";https://twitter.com/UVsocioeconomia/status/1071035665662599169
falavi2005;2018-12-07 13:28;2;5;"Uyyy...cumple años un hombre cuyos escritos me trasnocharon y hasta dolor de cabeza me dieron al hacer ensayos para el profesor Jesús Martín Barbero en Univalle...se trata de Noam Chomsky, quien cumple 90 años...es filósofo, linguista, filólogo, politólogo...@rodrigoguerrerr";;@rodrigoguerrerr;;"1071033788958957570";https://twitter.com/falavi2005/status/1071033788958957570
XIXCAMUV;2018-12-07 13:00;0;0;"AM Showers Hoy! con una max 31C y una minima 21C. A un dia menos del #XIXCAMUV 9-11 Jul http://goo.gl/lRFK89 @Univalle_FSalud";;@Univalle_FSalud;#XIXCAMUV;"1071026686555291650";https://twitter.com/XIXCAMUV/status/1071026686555291650
22marinina;2018-12-07 12:50;0;0;"Me da tristeza soy egresada de univalle, pero ahora me da vergüenza que clase de delincuentes tiene mi linda universidad, que clase de personas son las que se están disque educando, por favor mano dura con esos terroristas fuera, justicia por favor para esas basuras";;;;"1071024106743697408";https://twitter.com/22marinina/status/1071024106743697408
aguapanelero;2018-12-07 12:12;1;2;"¡Hoy en #Univalle! #CharlaDeLosViernes en @UVsocioeconomia "Los orígenes de la sociología profesional en Colombia: la Facultad de Sociología de la Universidad Nacional (1959-1970)". #EventoUnivalle en el marco conmemorativo del Día del #Sociólogo Info: https://goo.gl/pN9wvL";;@UVsocioeconomia;#Univalle #CharlaDeLosViernes #EventoUnivalle #Soci;"1071014691927977985";https://twitter.com/aguapanelero/status/1071014691927977985
KIKADMN;2018-12-07 11:38;0;0;"Las impactantes fotos de los disturbios entre encapuchados y Esmad frente a Univalle via @elPaiscali http://www.elpais.com.co/cali/las-impactantes-fotos-de-los-disturbios-entre-encapuchados-y-esmad-frente-a-univalle.html?utm_source=facebook";;@elpaiscali;;"1071006013422211078";https://twitter.com/KIKADMN/status/1071006013422211078
GonzaloConcha;2018-12-07 11:16;1;1;"Univalle Un grupo de ‘capuchos’ energúmenos, se tomó como otras tantas veces, la Avenida Pasoancho, paralizó el tráfico y en un acto de gran ‘valentía’ arremetió contra los adornos navideños que acababan de... https://www.facebook.com/gonzalo.concha.5/posts/1237110093105877";;;;"1071000572084543493";https://twitter.com/GonzaloConcha/status/1071000572084543493
radiosupercali;2018-12-07 11:13;2;1;"Sin mayores contratiempos y poca afluencia, estudiantes de la #Univalle protestaron éste Jueves en el sur de #Cali";;;#Univalle #Cali;"1070999672767037442";https://twitter.com/radiosupercali/status/1070999672767037442
dimartillo;2018-12-07 10:52;0;1;"El cáncer de Univalle via @elPaiscali http://www.elpais.com.co/opinion/columnistas/diego-martinez-lloreda/el-cancer-de-univalle.html";;@elpaiscali;;"1070994525039009792";https://twitter.com/dimartillo/status/1070994525039009792
crieajna;2018-12-07 09:03;0;0;"El debate entre la libertad d expresión y la censura ha generado diferentes opiniones en Col.Por esto UniValle, UGR y UniMonterrey están haciendo un estudio respecto a la transmisión de info en Colombia. Gracias por participar, en el siguiente enlace: https://goo.gl/svDiHV";;;;"1070967088435552257";https://twitter.com/crieajna/status/1070967088435552257
encastan;2018-12-07 07:32;0;2;"Profesores @UnivalleCol, reflexionarán sobre su participación en diplomados de "Enseñanza y Aprendizaje en la Era Digital"/alianza con @Univalle_FSalud "Docencia Virtual" y "Diseño de cursos Virtuales", realizados por @DintevUnivalle 2018 b.";;@UnivalleCol @Univalle_FSalud @DintevUnivalle;;"1070944026017349632";https://twitter.com/encastan/status/1070944026017349632
juandirestrepo2;2018-12-07 07:03;0;0;"I added a video to a @YouTube playlist http://youtu.be/HtIlnkU-9C0?a Disturbios en Univalle, Nov 02 2018, NO a los actos violentos";;@YouTube;;"1070936811894120448";https://twitter.com/juandirestrepo2/status/1070936811894120448
juandirestrepo2;2018-12-07 06:51;0;0;"I added a video to a @YouTube playlist http://youtu.be/U0ey8MOhITY?a Paro Nacional Universitario | Univalle 2018";;@YouTube;;"1070933709791088640";https://twitter.com/juandirestrepo2/status/1070933709791088640
JCardenasFlaco;2018-12-07 06:39;0;0;"El lado b del Paro de Univalle. Acá estamos los vándalos, los terroristas, es de fuente primaria su actividades temerarias en las calles de Cali https://www.facebook.com/100000032848148/posts/2249892621688477/";;;;"1070930659106086912";https://twitter.com/JCardenasFlaco/status/1070930659106086912
Lolabanana5;2018-12-07 06:34;0;0;"Diva de univalle Style y del chongo despeinado ";;;;"1070929613281472512";https://twitter.com/Lolabanana5/status/1070929613281472512
Tainiod;2018-12-07 05:24;0;0;"El gobierno que dejó la educación superior así fue Gaviria. Si usted habla del expresidente Santos le informo que en sus 8 años de gobierno se hicieron (en univalle) 3 paros estudiantiles, uno en 2011, otro por la salud en 2013 y el del HUV en 2015, así que sí, si le reclamamos.";;;;"1070911879793598465";https://twitter.com/Tainiod/status/1070911879793598465
JFRubio22;2018-12-07 04:55;0;3;"Mi hermano menor acaba de ser admitido a UNIVALLE, 3/3 para mis papás. De donde sacaría dinero esta familia para que sus hijos se eduquen sino existieran las universidades PÚBLICAS.";;;;"1070904667549458432";https://twitter.com/JFRubio22/status/1070904667549458432
Fernandvydals;2018-12-07 04:31;0;0;"@villamizar Andrès que permanezca la Policia y el ejèrcito en la pasoancho al lado de Univalle PERMANENTE !!!solo llegan cuando hay dusturbios...";;@villamizar;;"1070898657136910336";https://twitter.com/Fernandvydals/status/1070898657136910336
oscabiva;2018-12-07 04:30;0;0;"Muy bonito, ahora falta que los desadaptados de la Univalle (no todos) lo vuelvan una ";;;;"1070898368010903552";https://twitter.com/oscabiva/status/1070898368010903552
Jorgemacias88;2018-12-07 03:38;1;2;"Foto tomada ayer durante los enfrentamientos del Esmad con los “estudiantes” de #UniValle... la izquierda colombiana ya formó sus milicas urbanas en Colombia... da terror esto... ";;;#UniValle;"1070885289311244290";https://twitter.com/Jorgemacias88/status/1070885289311244290
aguilasdeacero1;2018-12-07 02:44;0;0;"ATENCIÓN!!! SOLO FALTAN HORAS PARA EL UNIVALLE METAL FEST 5, APÚRATE COMPRA TU BOLETA Y NO TE QUEDES POR FUERA. INVITA: ÁGUILAS DE ACERO, MEDIO OFICIAL. https://www.facebook.com/programaaguilasdeacero/posts/1157145127784989";;;;"1070871696238960640";https://twitter.com/aguilasdeacero1/status/1070871696238960640
CHATEAUBRIAND15;2018-12-07 01:58;2;2;"Las impactantes fotos de los disturbios entre encapuchados y Esmad frente a Univalle via @elPaiscali";;@elpaiscali;;"1070860078339764224";https://twitter.com/CHATEAUBRIAND15/status/1070860078339764224
jhonnycali76;2018-12-07 01:48;0;0;"Es por univalle??";;;;"1070857556304777217";https://twitter.com/jhonnycali76/status/1070857556304777217
cesar3119_cesar;2018-12-07 01:48;0;0;"Ojalá los bandalos de la univalle no lo dañen";;;;"1070857485605629953";https://twitter.com/cesar3119_cesar/status/1070857485605629953
mari_arias24;2018-12-07 01:35;0;0;"Mínimo ni siquiera son de Univalle Fer";;;;"1070854309150187520";https://twitter.com/mari_arias24/status/1070854309150187520
Fernando12348y2;2018-12-07 01:28;0;1;"Creí que ya no habían grupos subversivos en las universidades públicas, pero por lo visto aún están presentes y combatientes. Las impactantes fotos de los disturbios entre encapuchados y Esmad frente a Univalle via @elPaiscali http://www.elpais.com.co/cali/las-impactantes-fotos-de-los-disturbios-entre-encapuchados-y-esmad-frente-a-univalle.html?utm_source=facebook";;@elpaiscali;;"1070852545235640320";https://twitter.com/Fernando12348y2/status/1070852545235640320
robertmadrigal;2018-12-07 01:27;0;0;"Andrés no estigmatice, sabe usted si está gente es de Univalle? Sabe si son realmente de la Universidad? Le hace usted un daño enorme a la imagen del Alma Mater.";;;;"1070852303811428352";https://twitter.com/robertmadrigal/status/1070852303811428352
13laisavidal;2018-12-07 00:31;0;0;"@IvanDuque Yo prefería la universidad y me tocó salir a pelear. #Univalle";;@IvanDuque;#Univalle;"1070838237592256513";https://twitter.com/13laisavidal/status/1070838237592256513
FUVERR;2018-12-07 00:28;0;0;"Las impactantes fotos de los disturbios entre encapuchados y Esmad frente a Univalle https://www.elpais.com.co/cali/las-impactantes-fotos-de-los-disturbios-entre-encapuchados-y-esmad-frente-a-univalle.html?utm_source=facebook&amp;utm_medium=Social&amp;utm_campaign=ampliar-noticia";;;;"1070837326438379520";https://twitter.com/FUVERR/status/1070837326438379520
maagudel;2018-12-07 00:09;0;0;"@Noti90Minutos Hau problemas en univalle otra vez ???";;@Noti90Minutos;;"1070832662502408192";https://twitter.com/maagudel/status/1070832662502408192
boyacasietedias;2018-12-06 23:36;1;3;""Encapuchados de la Univalle bloquearon la Pasoancho con cra. 100 y queman figuras del alumbrado navideño. " https://twitter.com/TwiterosCali/status/1070401941124075522";;;;"1070824251303825408";https://twitter.com/boyacasietedias/status/1070824251303825408
Enrique20181844;2018-12-06 23:23;0;0;"Las impactantes fotos de los disturbios entre encapuchados y Esmad frente a Univalle via @elPaiscali http://www.elpais.com.co/cali/las-impactantes-fotos-de-los-disturbios-entre-encapuchados-y-esmad-frente-a-univalle.html?utm_source=facebook";;@elpaiscali;;"1070821000806391809";https://twitter.com/Enrique20181844/status/1070821000806391809
juanfotosadn;2018-12-06 23:16;7;4;"#TraficoCali Cerca de 500 estudiantes de Univalle marchan por la Av.Simón Bolívar cerca al centro educativo. La salida a Jamundí y la entrada a Cali están colapsadas. @MovilidadCali";;@MovilidadCali;#TraficoCali;"1070819251924160519";https://twitter.com/juanfotosadn/status/1070819251924160519
JCardenasFlaco;2018-12-06 23:06;1;1;"Univalle y la UNEES convocan por octava semana consecutiva a movilizarse, exigiendo un acuerdo presupuestal con el Gobierno de Duque, y recordando la Masacre de la Bananeras, asesinato a los trabajadores huelguistas del Magdalena";;;;"1070816766442565633";https://twitter.com/JCardenasFlaco/status/1070816766442565633
MovilidadCali;2018-12-06 22:35;2;2;"#Atención se presenta congestión vehicular debido a marcha que inició desde la Cr 98 hacia la Av Simón Bolívar. Llegarán hasta la Cr 83, continúa hasta la Cl 13 para nuevamente ingresar a Univalle #MovilidadCali – at Centro Comercial Jardín Plaza";;;#Atenci #MovilidadCali;"1070808894178508800";https://twitter.com/MovilidadCali/status/1070808894178508800
CaliWebCo;2018-12-06 22:26;1;0;"Marcha de Univalle va hacia la Simón. Recorrido: Desde la calle 16 , Simón Bolívar, cra 86, parque del ingenio calle 13 , de nuevo calle 16 e ingresó a la u. https://www.instagram.com/p/BrEAXGvFBYG/?utm_source=ig_twitter_share&amp;igshid=19sicuz9y4etd";;;;"1070806697860579328";https://twitter.com/CaliWebCo/status/1070806697860579328
LafaurieHernan;2018-12-06 22:21;0;0;"Muy seguramente no son estudiante , Univalle siempre se ha visto infiltrada por Elenos , este tipo de acciones desvirtúa el objetivo de las marchas y las exigencias de los verdaderos estudiantes, una lástima ......";;;;"1070805580430872576";https://twitter.com/LafaurieHernan/status/1070805580430872576
susyvan;2018-12-06 22:19;0;1;"Señora del uber: Ya empezaron otra vez esos de univalle a bloquear todo, me tienen mamada. Ya vienen otra vez a dañar el alumbrado Mi hermana y yo: ";;;;"1070804941160280067";https://twitter.com/susyvan/status/1070804941160280067
hermajam;2018-12-06 21:57;0;0;"Modelo Económico inversión CERO ESTADO.Integra Familias,45% pobl. Reinsertados,Emp. Mediana Agroindustrial-Medio Amb,18 años estudios 42 sectores Economía Vla,Col, Ecdor. Concepto Favorable Univalle,Bco Agr, Ex ministro, Ex presidente,No a$92b. reinsertados $150b.10 años Santos";;;;"1070799349905571840";https://twitter.com/hermajam/status/1070799349905571840
camikeeper80;2018-12-06 21:56;0;1;"la protesta de hoy afectó a las palmas del separador de Unicentro por la pasoancho. Les arrojaron bombas Molotov hasta lograr su cometido, incendiarias. todo porque quien sabe qué tipo de mal les estaban ocasionando a los nobles "estudiantes" de la Univalle";;;;"1070799088449449989";https://twitter.com/camikeeper80/status/1070799088449449989
stebanduque;2018-12-06 21:54;0;0;"Pues si sos egresado de Univalle, qué vergüenza, no sabes ni siquiera qué es luchar por educación. Además, hace poco estabas compartiendo cosas que pasaban en Francia. ¿Al menos nota la maldita contradicción?";;;;"1070798769216724994";https://twitter.com/stebanduque/status/1070798769216724994
ALEXBEDCO;2018-12-06 21:45;0;0;"¿Cómo sabes que son de Univalle? ¿Qué tal que sean infiltrados de la Policía?";;;;"1070796348927197186";https://twitter.com/ALEXBEDCO/status/1070796348927197186
santosrevocado;2018-12-06 21:43;1;1;"Siguen las protestas frente a Univalle, sur de Cali. Ya van tres miembros del Esmad heridos. Lea los detalles aquí: https://www.wbca.st/OWxZKww";;;;"1070795955388276743";https://twitter.com/santosrevocado/status/1070795955388276743
santosrevocado;2018-12-06 21:41;3;1;"Siguen las protestas frente a Univalle, sur de Cali. Ya van tres miembros del Esmad heridos. Lea los detalles aquí: ";;;;"1070795297691975681";https://twitter.com/santosrevocado/status/1070795297691975681
anpita12;2018-12-06 21:19;0;1;"que es eso ??? por que los detienen si no hacen nada ?? #MarchaEstudiantil #MarchasEstudiantiles #Univalle ";;;#MarchaEstudiantil #MarchasEstudiantiles #Univalle;"1070789813354332164";https://twitter.com/anpita12/status/1070789813354332164
ricardorincon2;2018-12-06 20:06;2;3;"Muy preocupante que un candidato a la alcaldía de Cali @PrensaJIOspina @JovenPodemos no rechace actos vandálicos en UNIVALLE, por que será?? #nomasOspina vos qué opinas @huttes @elmonitosanchez @Elcivico_clo @camilochara @gymebg";;@PrensaJIOspina @JovenPodemos @elmonitosanchez @Elcivico_clo @camilochara;#nomasOspina;"1070771534636220419";https://twitter.com/ricardorincon2/status/1070771534636220419
elapachealdo;2018-12-06 20:05;0;1;"También está el aumento en billones quenle hizo a educación, como lo llamamos ¿los billones de cañonazos de duque, para la educación? Ayer los de la univalle dañaron el alumbrado en parte de Cali, para eso quieren más presupuesto?";;;;"1070771221313265664";https://twitter.com/elapachealdo/status/1070771221313265664
qm_1927;2018-12-06 19:31;1;2;"Que los de la Univalle les mandaron a decir que si no hay plata pa' la educación se vayan olvidando de las ferias.";;;;"1070762791127126017";https://twitter.com/qm_1927/status/1070762791127126017
redcaal_uv;2018-12-06 19:26;0;0;"¡Y tenemos más cine! #LeCinéClubAppétit nos invita a ver #CitoyenDHoneur ¡Nos vemos! #RedCAAL #Univalle #Vendredi @Universidad del Valle - Ciudad Universitaria https://www.instagram.com/p/BrDr0NwDhX3/?utm_source=ig_twitter_share&amp;igshid=1jl5xv4b9kp36";;;#LeCin #CitoyenDHoneur #RedCAAL #Univalle #Vendredi;"1070761528830263297";https://twitter.com/redcaal_uv/status/1070761528830263297
redcaal_uv;2018-12-06 19:25;0;0;"Ready for our #CinemaForum tomorrow? See you there! #RedCAAL #Univalle #CinemaForum #Migration @Universidad del Valle - Ciudad Universitaria https://www.instagram.com/p/BrDrjHLD5JF/?utm_source=ig_twitter_share&amp;igshid=tkpk9ejt2zo";;;#CinemaForum #RedCAAL #Univalle #CinemaForum #Migration;"1070761155935629312";https://twitter.com/redcaal_uv/status/1070761155935629312
gabydaytona;2018-12-06 19:19;0;1;"Respecto a los hechos vandálicos contra alumbrado de la pasoancho de unos desadaptados de Univalle ( no todos ) es hora que @AlcaldiaDeCali @PoliciaColombia @FiscaliaCol se pongan pilas cada día es peor las protestas";;@AlcaldiaDeCali @PoliciaColombia @FiscaliaCol;;"1070759572871307265";https://twitter.com/gabydaytona/status/1070759572871307265
PuntoCardinalCo;2018-12-06 19:14;0;3;"El pasado martes compartimos con nuestros amigos de Cali la charla: análisis reputacional e inteligencia de la data. Gracias a todos por su participación e interés en el tema. @AcuavalleSAESP @Colgate #AzúcarManuelita @TQconfiable #UniValle @usantiagodecali @Grupo_Coomeva";;@AcuavalleSAESP @Colgate @TQconfiable @usantiagodecali @Grupo_Coomeva;#Az #UniValle;"1070758459044446210";https://twitter.com/PuntoCardinalCo/status/1070758459044446210
ricardorincon2;2018-12-06 19:07;0;0;"Ve y que dijo de los actos de vandalismo ayer en UNIVALLE?";;;;"1070756572064829440";https://twitter.com/ricardorincon2/status/1070756572064829440
JaimeDinas;2018-12-06 19:00;3;12;"Entrevista.@ClaraLuzRoldan con JaimeDinas.en.UniValle Estéreo 105.3FM https://m.soundcloud.com/jaimedinas/entrevista-dinas-sports-con-clara-luz-roldan";;@ClaraLuzRoldan;;"1070754766848999425";https://twitter.com/JaimeDinas/status/1070754766848999425
jeque71;2018-12-06 18:54;0;1;"Como que otra marcha de los vándalos de Univalle? están advertidos @PoliciaCali @MovilidadCali el caos que forman es espantoso.";;@PoliciaCali @MovilidadCali;;"1070753273324421120";https://twitter.com/jeque71/status/1070753273324421120
laurapradoal;2018-12-06 18:45;7;34;"¡Magestuosidad en Univalle! Foto: Edwin Bénitez. @UnivalleCol – at Universidad Del Valle";;@UnivalleCol;;"1070751121877151744";https://twitter.com/laurapradoal/status/1070751121877151744
LeonardoFrancoC;2018-12-06 18:20;0;0;"Hay que invitar a la @UnivalleCol para que retire sus cuentas bancarias y cualquier nexo comercial con el Grupo Aval. Hace poco me vi obligado a pagar una inscripción a un doctorado en la cuenta de Univalle registrada en el Banco de Bogotá. ";;@UnivalleCol;;"1070744724552724480";https://twitter.com/LeonardoFrancoC/status/1070744724552724480
Cunciamatt;2018-12-06 18:04;0;0;"Hoy van a controlar a los maleantes que destruyen el patrimonio Caleño o también les van a permitir estupideces como las de ayer??";;;;"1070740827926872065";https://twitter.com/Cunciamatt/status/1070740827926872065
mari_arias24;2018-12-06 18:04;0;0;"De los vándalos que dañaron parte del alumbrado navideño en Cali, sólo digo que ni estudiantes de Univalle serán.";;;;"1070740738114273280";https://twitter.com/mari_arias24/status/1070740738114273280
JEAM_79;2018-12-06 18:02;0;1;"Claro Sitios los q hablan de lo de Univalle usa ese #";;;;"1070740215688503296";https://twitter.com/JEAM_79/status/1070740215688503296
monicaopi;2018-12-06 17:55;0;0;"Así jamás se conseguirá apoyo para las justas peticiones de los estudiantes .. que desastre, que vergüenza, soy egresada UNIVALLE..";;;;"1070738561337606144";https://twitter.com/monicaopi/status/1070738561337606144
Cunciamatt;2018-12-06 17:51;0;0;"Hola, que medidas tienen para las marchas de esta tarde, donde segun la ruta de Univalle, quedarà bloqueado todo el sur de Cali, incluyendo la Av. Simon Bolivar....gracias. @MovilidadCali";;@MovilidadCali;;"1070737610547576832";https://twitter.com/Cunciamatt/status/1070737610547576832
JUAQUITO88;2018-12-06 17:50;0;0;"Pero si sos el primero en salir a llorar cuando se le da juete a los vándalos de la Univalle ";;;;"1070737326006067201";https://twitter.com/JUAQUITO88/status/1070737326006067201
Cunciamatt;2018-12-06 17:45;0;0;"Y que plan tienen para las marchas de esta tarde alrededor de UNIVALLE donde quedaran cerradas todas las vìas???";;;;"1070736031870267392";https://twitter.com/Cunciamatt/status/1070736031870267392
ArleyFdo;2018-12-06 17:35;0;0;"Los que quemaron el alumbrado en #Cali son estudiantes de #Univalle desadaptados, terroristas y bandidos https://www.elpais.com.co/cali/los-que-quemaron-el-alumbrado-son-unos-terroristas-y-bandidos-armitage.html#cxrecs_s";;;#Cali #Univalle;"1070733473307078661";https://twitter.com/ArleyFdo/status/1070733473307078661
tobari3;2018-12-06 17:18;0;0;"En efecto, eso ya no es protesta social, ya pasaron a la línea del vandalismo y terrorismo. Sin embargo, creería q ni estudiantes de la #Univalle son...";;;#Univalle;"1070729288167641088";https://twitter.com/tobari3/status/1070729288167641088
Univalle_FSalud;2018-12-06 17:16;0;2;"¡El Boletín de la Facultad del mes de Noviembre ya salió! ingresa al link y entérate de todas las noticias y novedades que pasan en nuestra Facultad de Salud. https://bit.ly/2EisSQu";;;;"1070728675757355014";https://twitter.com/Univalle_FSalud/status/1070728675757355014
nath_327;2018-12-06 17:11;0;1;"Vaya administre a que hora sube la siguiente foto del culo mientras los administradores de Univalle trabajan de verdad.";;;;"1070727537129594880";https://twitter.com/nath_327/status/1070727537129594880
claudenader;2018-12-06 17:04;1;8;"Desastre!!! Y q tal los de univalle ayer en Cali ?? Delincuentes destruyeron el alumbrado navideño hasta cuando esto? Cuantas veces es legal ? CUANTO es legal?";;;;"1070725772841750529";https://twitter.com/claudenader/status/1070725772841750529
nath_327;2018-12-06 16:56;0;2;"Si se esfuerza quizás pueda hacer una maestría en Univalle. Pero pilas que allá si se estudia de verdad.";;;;"1070723602549477376";https://twitter.com/nath_327/status/1070723602549477376
CristiamFdo;2018-12-06 16:54;0;0;"Ejército entre a ese sede hagan lo q tienen q hacer y trasladar univalle de ese sector";;;;"1070723240497217536";https://twitter.com/CristiamFdo/status/1070723240497217536
CRISCAICEDO;2018-12-06 16:36;0;0;"Y entonces hoy marcha de univalle y que joden el sur de la ciudad, y que van a quemar hoy, los míos o la gente. Porque ayer se comprobó que lo único q quieren es hacer daño. No todos pero esos pocos son los únicos q llaman la atención mueven todo y tristemente los demás ni se ven";;;;"1070718700473516037";https://twitter.com/CRISCAICEDO/status/1070718700473516037
aguilasdeacero1;2018-12-06 16:22;0;0;"MAÑANA VIERNES UNIVALLE METAL FEST 5, INVITA AGUILAS DE ACERO, MEDIO OFICIAL DEL EVENTO. https://www.facebook.com/programaaguilasdeacero/posts/1156847661148069";;;;"1070715197357260800";https://twitter.com/aguilasdeacero1/status/1070715197357260800
adncali;2018-12-06 16:22;1;3;"Este es el recorrido de la marcha de este jueves en la tarde, de los estudiantes de #Univalle y de otras instituciones por la #EducacionPublica. Foto: Archivo particular.";;;#Univalle #EducacionPublica;"1070715084836610048";https://twitter.com/adncali/status/1070715084836610048
CynthiatvBol;2018-12-06 16:17;1;2;"Presentación de la memoria institucional de Univalle 30 años juntos a amigos y colegas de trabajo @hectoracebo valegutierrez.arq http://cynthia.tv http://carlarojas.tv victorhugorojasarce en… https://www.instagram.com/p/BrDWFXOBjBQ/?utm_source=ig_twitter_share&amp;igshid=1gov3ltldzo8y";;@HectorAcebo;;"1070713742940405760";https://twitter.com/CynthiatvBol/status/1070713742940405760
ricardorincon2;2018-12-06 16:07;0;1;"Alguien a leído a #nomasOspina @PrensaJIOspina rechazando los actos vandálicos en la UNIVALLE? Soy defensor de la protesta pacifica, sinembargo considero que esto ya escaló otro nivel y es importante conocer la posición de los candidatos!! Viva la protesta pacífica!!! @huttes ";;@PrensaJIOspina;#nomasOspina;"1070711446491811840";https://twitter.com/ricardorincon2/status/1070711446491811840
